Rank,Account,Character,Class,Level,Experience,Dead
1223,2domukas2,DMS_IGuessIHeistNow,Hierophant,73,481395883,
1224,Davsht,BUZZZ__ST,Saboteur,73,481298206,Dead
1225,Bana99,ASS_HEISST_HASSLE,Berserker,73,481245499,
1226,AKlaudia,AklaHCTrapper,Saboteur,73,480346940,Dead
1227,armjominw,sayheist,Ascendant,73,480320318,
1228,TheSaltWaterScourge,FDWWAYYY,Pathfinder,73,480049542,Dead
1229,cowlguy,idkwtfimdointbh,Occultist,73,478352895,Dead
1230,BEEFCONAN,BURGERKRIPP,Juggernaut,73,478217866,Dead
1231,Troge,RFTroge,Inquisitor,73,476167843,Dead
1232,oioifeit,RAMBO_ENDH_ONE,Hierophant,73,476127909,Dead
1233,Lowbatterywarning,GetSomeArrives,Champion,73,475392531,
1234,Jeonjaehyun,겨낙부자,Occultist,73,475338354,
1235,diblert,MAMAMESMER,Occultist,73,475153750,Dead
1236,peruzzypoe,cgperuzzy_heist,Saboteur,73,474949178,
1237,memodua,mzmzdzz,Ascendant,73,474311512,Dead
1238,Kartnoma,LastWood,Hierophant,73,473842058,Dead
1239,superTUX42,HowDoYouSpellImpale,Champion,73,473609622,Dead
1240,ultraglue,ushorttest,Elementalist,73,473437483,Dead
1241,patuvaa2,StuckInDoorway,Occultist,73,473367968,
1242,Subiedude,HeistMyDick,Champion,73,472476370,Dead
1243,Spyanide,NothingButTravelNodes,Hierophant,73,472476370,Dead
1244,jeychriss,Ang_SSibal,Raider,73,472476370,Dead
1245,Crypt3x,BONESHATTER_THIS_COCK,Slayer,73,472476370,Dead
1246,danh2501,danhRF,Inquisitor,72,471642802,
1247,playagain,EndlessHeistColdDegen,Occultist,72,470347660,
1248,eldewall,Samael_bad_rng_endless,Inquisitor,72,469555368,
1249,Kleinriese,Chris_Wolcen_SSFHCHeist,Chieftain,72,468250854,Dead
1250,IDCE,홍성탄,Guardian,72,467883081,Dead
1251,Elektrikas,Endless_Fight,Ascendant,72,467250738,Dead
1252,ComplexWay,jfhdjdhk,Occultist,72,467150367,
1253,Juicesk,JuiceskiBlood,Ascendant,72,466519231,Dead
1254,Alzheimer1,NotAgoodPlayerSadge,Raider,72,465857668,
1255,arminkaru,Misassja,Elementalist,72,465583693,
1256,beejsterguy,Beej_Burnin,Inquisitor,72,465144830,Dead
1257,Nojam,JamlessHeist,Occultist,72,464637576,
1258,BiggerNick,Insane_Ego,Hierophant,72,462253136,Dead
1259,idimba,EndlessHeistDimba,Hierophant,72,462110945,Dead
1260,Modz,HeistintoUranus,Occultist,72,461985315,
1261,skelet23,Qoven_HcH,Guardian,72,460143967,Dead
1262,Astranim,КРУГОМ_СРАЧ,Inquisitor,72,460051305,Dead
1263,Lurk3rn,Bajowo,Chieftain,72,459999442,Dead
1264,CrackJudas,EndlessBedgeJudas,Elementalist,72,457391727,Dead
1265,king99036guy,PortalBear,Hierophant,72,456973306,Dead
1266,chromengel,ЛевыйШлепа,Inquisitor,72,456498593,Dead
1267,Daejin_Kim,Liquid_DoorOpener,Hierophant,72,455318326,Dead
1268,Cruzeriox,Cruz_PainArrival,Elementalist,72,455197876,Dead
1269,quarob,EndlessHeistRob,Inquisitor,72,455112497,Dead
1270,mokele_mbembe,Momose,Pathfinder,72,454806173,
1271,Orkage,JokeEvent,Saboteur,72,454028400,
1272,Slydrake,Smolldickbigbawls,Assassin,72,453423244,Dead
1273,bloodstain77,BloodChampAgainButTroll,Champion,72,453290203,
1274,argog1975,ArgogsecondEHHSSF,Gladiator,72,451850185,Dead
1275,Mickoangelo,SECHHHSSF,Raider,72,451002281,
1276,XVariaxX,RaimeWasTaken_LS,Assassin,72,450822761,Dead
1277,EliteImmortal,PleaseNoRIP,Pathfinder,72,450480101,Dead
1278,Optimyst,Fart_Smellington,Guardian,72,449646448,Dead
1279,sevennewhouse,SevenzorHiero,Hierophant,72,448988341,Dead
1280,hot4u6ka1,Bitchoni_DoNi,Elementalist,72,448923738,
1281,B3NK5,Benks_Akame,Ascendant,72,448864460,Dead
1282,Tapatio69,Tapatio_Totem,Hierophant,72,448223358,Dead
1283,GoKhai,DemiKhai,Raider,72,448136617,
1284,Curtsie,CurtsyTide,Occultist,72,447922936,Dead
1285,Rydac,BurnRightFire,Chieftain,72,447867101,
1286,C4RL,ежик_,Necromancer,72,447630371,
1287,Zmeister,NoMacroMan,Raider,72,446654618,Dead
1288,Celly123,Celly_Endless_Painssss,Pathfinder,72,446516678,Dead
1289,MoonLightNoMercy,gfdgcxvzvnerfgdfv,Raider,72,446125493,Dead
1290,SooyerTom,TomSooyer_Deda,Hierophant,72,445959747,Dead
1291,sadhoot,ehnyrgjnujkh,Elementalist,72,445777458,
1292,D4wdl,BunglerWoman,Ascendant,72,445531635,Dead
1293,Essencexasd,chieftom,Juggernaut,72,445527053,
1294,Mevorra,MevorraHeistTaker,Juggernaut,72,443157741,Dead
1295,demm92,corobokspichek,Saboteur,72,442451973,Dead
1296,yrSempai,АналныйЩекотун,Champion,72,441049192,Dead
1297,Doomzer,knock_knock_whos_there,Guardian,72,440934832,Dead
1298,HeavenSlut,NoSLeepOnlyHeist,Champion,72,440740743,Dead
1299,Hodjy,ChiefHandkerTan,Chieftain,72,439397375,Dead
1300,asdf06052001,G_ZONEI,Saboteur,72,438855841,Dead
1301,Ozons,BeefyShart,Juggernaut,72,437563291,Dead
1302,Devilbane,Burniac,Inquisitor,72,437563253,Dead
1303,Snapsx,Hiest_This,Elementalist,72,437515227,Dead
1304,PostPoetic,PostHeistPoetic,Chieftain,72,435781745,Dead
1305,tra5010,mega_strikeforce,Raider,72,435756354,Dead
1306,Doko,DokoHeist,Hierophant,72,434898042,Dead
1307,newplayerr,Iso_Kebab,Necromancer,72,434532766,
1308,jedi800,VeracityHeistIII,Trickster,72,434302619,Dead
1309,elfegor,elfegor,Gladiator,72,433643415,Dead
1310,cuffdawg,cuffy_easypickings,Trickster,72,433516504,Dead
1311,idimba,HeistDimba,Champion,72,433312945,Dead
1312,Hoggage,Hogg_DoorMaster,Occultist,72,433312945,Dead
1313,tragic_nate,RIPㆍNavali,Hierophant,72,433312945,Dead
1314,aech,parksreave,Ascendant,72,433312945,Dead
1315,Chrys,DabbersOnThemBabbers,Berserker,72,433312945,Dead
1316,k1ogg,wgwgewgweg,Necromancer,71,430424044,
1317,osiwm,OsiwmEndlessHeist,Occultist,71,429128276,Dead
1318,Gaarhord,секретныйаккдвухи,Berserker,71,428940169,Dead
1319,Тарконець,БелыйДамблДор,Juggernaut,71,428839687,Dead
1320,mimurtoise,blingblongblam,Champion,71,428814298,Dead
1321,dgrahn,GrahnHeistSummoner,Necromancer,71,428558574,Dead
1322,moosh,MooshTwo,Raider,71,428320868,
1323,punoH,justlevelingwhynot,Necromancer,71,428046666,
1324,Chiblue,Chiblue_Monkeh,Inquisitor,71,427296677,Dead
1325,Makalkin,makaraka,Elementalist,71,426299323,Dead
1326,mattmayle713,rfploxxx,Inquisitor,71,426272622,Dead
1327,MOSTPOSITIVEMAN,REVERTSUNDERIEATPAIN,Berserker,71,425308238,Dead
1328,turkeysinflight,DeadOnSecondContract,Raider,71,423322256,Dead
1329,reckreations,ReckreationsREE,Gladiator,71,423139205,
1330,Althenian,Shieldwutohcrush,Gladiator,71,423128499,Dead
1331,artesao,insetokaiba,Saboteur,71,423037613,Dead
1332,BeHappyQQ,BeHappyQQHCSFFHeist,Hierophant,71,422646969,Dead
1333,15LKP08,OJungeNochEinFehlschlag,Necromancer,71,422624354,Dead
1334,s3pulba,OccuGoesHeist,Occultist,71,420881921,Dead
1335,Lavolpezach,LavolpeZachHeist,Deadeye,71,420534379,
1336,Soggywontonz,Eat_My_Noodle,Necromancer,71,420217121,Dead
1337,Godofpony,출발동백꽃필무렵여행,Necromancer,71,420187460,Dead
1338,Chrys,BruddaComingForYaMudda,Elementalist,71,420002884,Dead
1339,Haiducu,MtreiBowMaster,Raider,71,418932922,Dead
1340,Myzk66,MyzzieOne,Elementalist,71,418839803,Dead
1341,Fustosus,_Rusty_Shakcleford_,Hierophant,71,418513300,Dead
1342,alvin0phen,wise_shadowH,Assassin,71,417780785,
1343,달의아이,하코강타리,Raider,71,417768770,Dead
1344,paparapapam,какпопастьвшахту,Gladiator,71,417558890,Dead
1345,Grizllyy,StaticThief,Inquisitor,71,417316305,Dead
1346,clemar,Menso,Guardian,71,417298124,
1347,AMeeGQ,Lucifer_EbY_Heist,Inquisitor,71,417212973,
1348,xx슈퍼맨xx,xx가디언즈오브갤럭시xx,Hierophant,71,416707003,Dead
1349,woormyman1,ZakarionYoinkLeague,Berserker,71,416193064,
1350,Amstaff228,gjgfhbujhvfucb,Saboteur,71,415193930,Dead
1351,Virel_360,Voided_SRS,Necromancer,71,415160925,Dead
1352,bearpub,big_funny_league,Ascendant,71,415103688,
1353,Vileide,its_okay_keep_talking,Champion,71,414382683,Dead
1354,jodeltje,JoddyEH,Occultist,71,414339264,
1355,SirHonas,SirGambiina,Pathfinder,71,413923914,
1356,Eonzo,KamiHeisitates,Raider,71,413902832,Dead
1357,BadBadNotgoodIII,ScTrBrr,Necromancer,71,413816517,Dead
1358,Mas7erBroda,HardcoreDoorChallenge,Necromancer,71,412937047,Dead
1359,nicopilo,Ancestral_Cuck,Hierophant,71,411512893,Dead
1360,StraightXEdgeX,ㆍDEDEㆍ,Inquisitor,71,410761392,Dead
1361,Kanuly,UnSuckedDick_Lemme_Help,Hierophant,71,409879390,Dead
1362,ozarik,nenenenenenenenenenenet,Raider,71,409706496,Dead
1363,Flectronic,진짜더럽게재미없네쓰레기이벤트,Ascendant,71,408410316,
1364,JoeGreenish,JoeHeistMan,Hierophant,71,408356531,
1365,Bloodragon,richwitschsch,Elementalist,71,407994993,Dead
1366,Prokeroni,RFPips,Inquisitor,71,407763081,Dead
1367,Bobothebuilder,RAㅣN,Champion,71,407744920,
1368,Ellundryl,ThievingCookie,Raider,71,407618585,Dead
1369,BigFoolin,Shoerackpenn,Guardian,71,406789620,
1370,Vishous619,OhneHoseWirdEsKalt,Inquisitor,71,406668131,Dead
1371,Recrema,오컬이나해야지,Occultist,71,406203396,
1372,Radoslove,SuprememeMan,Trickster,71,405908608,Dead
1373,LoveYana,Помрёт,Guardian,71,404267348,Dead
1374,Reginrok,ComingisWinter,Inquisitor,71,403879001,Dead
1375,Kodiak245,WollyRaider,Raider,71,403797578,
1376,xtiggerk,Urmacht_XX,Saboteur,71,403510769,Dead
1377,Scotch1230,Scotch_HeistTotem,Hierophant,71,402711431,Dead
1378,Ashrasmun,ashra_enheist_trapper,Saboteur,71,402140365,
1379,daniyorik,FireWhenStandard,Inquisitor,71,401895039,Dead
1380,Veiyo,Veiyolo,Assassin,71,401778592,Dead
1381,lncreduIous,GastonGrabsExploArrows,Slayer,71,401020062,
1382,Nonnikrummi,Nebheistevent,Raider,71,399976834,Dead
1383,rgbuk,Binty_Hiest,Necromancer,71,399702000,
1384,bon_jernou,endoslessnossdoss,Champion,71,399384136,
1385,ToodbooT,whathe_HH,Assassin,71,399356637,Dead
1386,Misart,Misart_EndHeistt,Juggernaut,71,399227010,Dead
1387,drainlife,Poisonpenner,Occultist,71,399080108,Dead
1388,Kazuma180,FrostbittenHavel,Raider,71,398830709,
1389,Redblade,MajorAssholeHeisting,Inquisitor,71,398613003,
1390,airnjones,SaboAirnEH,Saboteur,71,398445010,Dead
1391,CyrusM,CyrusBennett,Pathfinder,71,398359601,
1392,Fericul,VACK_VS_DOORS_I,Juggernaut,71,398292712,Dead
1393,godmodeon,Zmain_Golemaniac,Elementalist,71,398154970,Dead
1394,loadjimza,EzHcSlayer,Slayer,71,398002615,
1395,PYONTASU,ДедБезПобы,Hierophant,71,397929011,
1396,heiji17,HeijiFreezelme,Assassin,71,397797406,Dead
1397,sfet1,SFTSPECT,Raider,71,397400639,
1398,kalbright,Kaoms_Retarded_Brother,Chieftain,71,397194041,Dead
1399,viniciusxis,vncnn,Ascendant,71,397194041,Dead
1400,Zepdrix,Scourge_EH_Zepdrix,Chieftain,71,397194041,Dead
1401,Blackrid,Gadwar,Chieftain,71,397194041,Dead
1402,Dreamcrush,Grimlix,Slayer,71,397194041,Dead
1403,Uncle_M,Heista_December,Trickster,70,396708496,
1404,Shadowtitan,EQBarni,Juggernaut,70,395431342,
1405,CFrosty,PrivateZim,Hierophant,70,395048888,
1406,Zomgski,Zomgski_Heist_First,Occultist,70,393760781,Dead
1407,Pimpy,PMIP,Occultist,70,393224940,
1408,RFeath,RF_HeistToDeth,Elementalist,70,393088735,Dead
1409,coactusinfinitus,PoisonCOOOOK,Pathfinder,70,392949101,Dead
1410,CMSgt_Zaitsev,HateHeistWithAVengeance,Occultist,70,391574149,
1411,LedPeach,HeistWithImagineFriends,Guardian,70,391302631,Dead
1412,Poiuytr133,TIGERWOODSLAPDANCE,Elementalist,70,390995110,
1413,lordham,WinterBrand_Lordham,Occultist,70,390226943,
1414,sofiaperopero,miyakeyuuki,Elementalist,70,389638915,
1415,ormakent,xjfbvxhbgvlsdfs,Occultist,70,389347967,
1416,ivarian202,erzytuae,Gladiator,70,389320002,Dead
1417,daedrictoast,CombatPC,Pathfinder,70,389116223,
1418,Vyl_Ck,HeistXPBad,Ascendant,70,388980828,Dead
1419,LordHelixx,EndlessHeistHC,Slayer,70,387464883,Dead
1420,DynamicInsanity,ArcingInTheMines,Hierophant,70,387410014,Dead
1421,degraaf,GoGoGolemNow,Elementalist,70,387388542,
1422,nilspferd,nilspferd_endlessheist,Inquisitor,70,386846269,
1423,Skarmawile,BottledCurry,Pathfinder,70,386147983,Dead
1424,깔라만씌,문여는하니,Occultist,70,385994340,Dead
1425,otamaj111,DeusExMahinaa,Champion,70,385924730,
1426,Phalm,Phalm_Klepto,Occultist,70,385409565,
1427,dcleite,DieDois,Chieftain,70,385287276,Dead
1428,Godumov,GODUMOVzerk,Berserker,70,384765224,Dead
1429,Mathyas,BangarangDangMang,Guardian,70,383719079,
1430,Sumustaja,ManletOfAgony,Juggernaut,70,382883866,
1431,dukeof3arl,dukeofearl_watamdoing,Hierophant,70,382619310,Dead
1432,Ceilss,CeilsFirstTryChampPog,Champion,70,382278594,
1433,LonsDaleX,миваиы,Saboteur,70,382277438,
1434,Badyzh,HeistForkingBallBadyzh,Elementalist,70,381934640,
1435,weliveanotherday,EasyProliferation,Elementalist,70,381580072,
1436,Daejin_Kim,Liquid_Totems,Hierophant,70,381381723,Dead
1437,WutRdoz,PeppermintButler,Champion,70,381196903,
1438,r0asty,HEISTㆍENJOYERㆍYEP,Gladiator,70,380786822,
1439,Unt12,OttersGottaChill,Occultist,70,380593900,Dead
1440,m4design,Heist_euroA,Hierophant,70,380178788,
1441,LEXATROGII,kOljakobiLa,Chieftain,70,380174482,
1442,xDark,MemooGuardian,Guardian,70,379659714,Dead
1443,Bartolo,BarthoDieI,Guardian,70,378733545,
1444,Introduction27,AboveTheRain,Occultist,70,378481972,
1445,FluDèche,HeistDeadeyeCuck,Deadeye,70,378442816,
1446,GoKhai,KhaiDemi,Ascendant,70,377983040,
1447,Hcshooter,TheFirstHeroMarauder,Chieftain,70,377741431,Dead
1448,Topdeckarn,YUUUUUUGE,Champion,70,377585233,
1449,anuslover,quin_has_a_small_peepee,Raider,70,377511776,Dead
1450,Quarela,YAX_HF,Chieftain,70,377464198,Dead
1451,Carbons,HEISTWARRIOR,Berserker,70,377285481,
1452,Dabugger,InfameKekw,Necromancer,70,377052378,Dead
1453,Supplement,SupEndlessDelve,Juggernaut,70,377021506,
1454,JustBSka,EndlessHeistIsFun,Berserker,70,376628857,
1455,sioduke,tekitounabuildyaruyo,Saboteur,70,376210889,
1456,Nachtmeuchler,HoExOeHeIsT,Necromancer,70,375952359,Dead
1457,개망나니,한퉁님쫓아감,Chieftain,70,375748009,
1458,EFSUN,Efsun,Occultist,70,375695041,
1459,MassDestructor,HeistJadymy,Assassin,70,375095263,Dead
1460,kidutu,SicoHeista,Deadeye,70,374940607,
1461,exclusiveeee,ๆไำพaffcvz,Occultist,70,374611068,
1462,He_cTou_3a_MHou,xxFlic,Necromancer,70,374525089,
1463,nabsnabsnabs,nabimaruzerker,Berserker,70,374490152,Dead
1464,bonkigod,하하강탈일호기,Occultist,70,374442072,
1465,Bradydunbar,ReplicaLongShaft,Inquisitor,70,374346523,Dead
1466,Daskir,CheesePoppinCorpses,Necromancer,70,374133421,
1467,Planet_Telex,telexMemes,Trickster,70,373829232,Dead
1468,Madestino66,Madest_Heist,Inquisitor,70,373143354,
1469,xaitv,XaiDoorsAreGreat,Assassin,70,372594637,
1470,daysofreckoning,COIN__SPINNER,Occultist,70,372271311,Dead
1471,DeadandDoom,DeadandDetonateDead,Elementalist,70,372138112,Dead
1472,zekka77,TrickyClones,Trickster,70,372121349,Dead
1473,Dommel,Domi_deadmuch,Necromancer,70,372120943,
1474,epicx,EthicallyHeisty,Pathfinder,70,372032549,
1475,DemonFrog,HCSSF_Heist_Langeweilig,Hierophant,70,371964242,Dead
1476,GuiltyHawk,jgdtdfhg,Inquisitor,70,371623076,
1477,Alfabetica,Rosemary_SoLastDecade,Trickster,70,371445456,
1478,Nightmar,HaRaKiRi__,Trickster,70,370587673,
1479,AZUKI_UCHIHA,put_stick_down,Hierophant,70,370432129,
1480,DH_POE,무한강탈톡식맨c,Champion,70,370228642,
1481,Axeperino,PexaUㆍCOPIUM,Raider,70,369934796,Dead
1482,WastedEffort,WhereIsMyBrain,Necromancer,70,369933360,Dead
1483,kbellmore,kobrah_endless,Occultist,70,369802688,Dead
1484,lamelegged,TrillianFails,Necromancer,70,368773394,
1485,CFrosty,GoldenExtraLife,Elementalist,70,368494307,
1486,svake,VDH_EXE,Necromancer,70,368438312,
1487,madam0909,Adult_MeeLo_Zombi,Necromancer,70,368359084,
1488,FiveStarGNE,PoEMorgana_EHstII,Champion,70,368131289,
1489,Myzk66,MyzzieHeist,Elementalist,70,368028519,
1490,Shinoichi,BxB_UglyViking,Berserker,70,367721919,Dead
1491,ripman1337,AssOrgy,Juggernaut,70,367411269,
1492,Seki_Scoot,SekiHCSSFbtw,Saboteur,70,367308509,
1493,Zaragoth,Zaragoth_Heister,Elementalist,70,367164961,
1494,riot42lol,Winbee,Pathfinder,70,366989397,Dead
1495,Hevoxx,YeyeyHvxdd,Assassin,70,366685260,
1496,LoathedOne,Aionroth,Necromancer,70,366281291,
1497,HXLYNVTIXNVL,HXLY_DXCLXVVX,Occultist,70,366233818,Dead
1498,iiboyanov,Freydonna,Occultist,70,365999513,
1499,Sew_Talla,Sew_EndlessYoink,Necromancer,70,365921465,
1500,Artigliare,ArtiglioEndlessHeist,Inquisitor,70,365814317,
1501,ChueanXion,ülkeninanasinisiktinizz,Ascendant,70,365390190,
1502,RTJ2015,I_Hecking_LOVEDoors,Gladiator,70,365183959,Dead
1503,Kelori,TwilightStrandTragedy,Raider,70,365120061,
1504,Yeroz,Jestz,Occultist,70,365040462,
1505,ggxxrulezzz,DiyAlone,Guardian,70,364796609,
1506,BradReflect,IStoleSomeBugs,Champion,70,364480657,
1507,AngeMiaou,PLUSETTOUJOURSENCORE,Occultist,70,364357246,
1508,PeDDDDD,PUTTTTTTTE,Saboteur,70,364348730,
1509,Nevare87,AevhirHeist,Hierophant,70,364327222,Dead
1510,justinyourguts,openmypussy,Pathfinder,70,364260353,
1511,Sio1993,endless_door_simulator,Inquisitor,70,364252076,Dead
1512,rataz,endlessHeistFUck,Gladiator,70,364227441,
1513,zeldicx,PoisoningDoorscpx,Pathfinder,70,364072592,
1514,Sbnz0r,SbnEndlessPain,Saboteur,70,363914985,
1515,KaTatWAR,WarShrikeEndlessHeist,Assassin,70,363911850,
1516,Yurillya,Yurillya_WeGoAgane,Saboteur,70,363910875,
1517,KanaZaki,BiTTeMol,Assassin,70,363906163,Dead
1518,poi1002,RussiaTabula,Ascendant,70,363906163,Dead
1519,Jyyx,JyyxHeister,Ascendant,70,363906163,Dead
1520,paulee,TrickstersAreFun,Trickster,70,363906163,Dead
1521,Alive_Tireal,애증의버서커,Berserker,70,363906163,Dead
1522,ANDREY_HIKKI,SOLD_META,Necromancer,70,363906163,Dead
1523,M4rkz09,Markzmemeing,Hierophant,70,363906163,Dead
1524,newelement,OMEGGGGA,Saboteur,70,363906163,Dead
1525,Extacys,Petroslzr,Inquisitor,69,363903920,
1526,Slash1495,HAHAHAAAAHHAAAAAAAAAAAA,Necromancer,69,363631251,
1527,thebling,Bling_BowlingPins,Chieftain,69,361908882,
1528,Jesterr27,KV_Phukit,Juggernaut,69,361352486,
1529,harakiry,waitingfordoorman,Inquisitor,69,360706837,Dead
1530,squirmysquiggle,SquirmyEndlessHeist,Occultist,69,360472331,Dead
1531,nyan_spider,МойМальчик,Hierophant,69,360246851,Dead
1532,blorenzo,painBlo,Inquisitor,69,360123723,Dead
1533,rickyjb,werewrewasd,Berserker,69,359744061,Dead
1534,Smil,ifhreuighreowgme,Deadeye,69,359715371,Dead
1535,andr_1991,bmjhgjhj,Guardian,69,359691197,Dead
1536,lupy501,RippedATabbyAlready,Pathfinder,69,358993138,Dead
1537,OmegaDemonChaos,MamutiOverDead,Assassin,69,358891697,
1538,goaga1,GoagaEndlessHeistA,Deadeye,69,358530520,Dead
1539,gibhyk,HowToPlayK,Chieftain,69,358397967,Dead
1540,xxOXOTHUKxx,Just_OK,Elementalist,69,358369950,Dead
1541,anufis,Anefio,Necromancer,69,358350661,
1542,KujoJoutarou,DoorsKnocker,Gladiator,69,357767171,Dead
1543,Wotiki,PoisonCockolo,Pathfinder,69,357388560,Dead
1544,habbey,OptiWaffles,Deadeye,69,357191786,Dead
1545,Houmaftw,Seismicrazebi,Saboteur,69,357145150,Dead
1546,짜장먹자,HCSSF_내가하면로맨스,Necromancer,69,356805049,Dead
1547,Deathspell_DsO,Eksangvinejt,Ascendant,69,356550053,
1548,우리친구,우리친구_SS,Inquisitor,69,355869761,Dead
1549,Ramous7,Zamerzni,Occultist,69,355698413,
1550,Manralt,ПылающийИгрь,Inquisitor,69,355602530,Dead
1551,Momodiabang,Biff__Slamkovich,Champion,69,354744909,Dead
1552,FeelN32,SomethingAboutDoorsLUL,Berserker,69,354519734,Dead
1553,ОвощВпомощь,овощ_в_помощь,Occultist,69,354444833,Dead
1554,ogremage30,Postrach_X,Inquisitor,69,353623468,Dead
1555,RoXoR52x,verwvbedrve,Inquisitor,69,353256461,
1556,DynamicInsanity,SufferingThroughDoors,Hierophant,69,352618472,Dead
1557,Larry_smith1,ssdsgggs,Champion,69,352488136,Dead
1558,SouLSeiKa,SoulsBallsDeep,Ascendant,69,352324037,Dead
1559,sngea6010,brown_mm,Saboteur,69,352238095,Dead
1560,kheongyo,tqyqyuasda,Slayer,69,352077217,Dead
1561,KittehPr0n,somescrolls,Inquisitor,69,349112549,Dead
1562,ferjon20,SUWAYPERNOSUWAYPING,Champion,69,348684418,
1563,Wotiki,BogaOca,Occultist,69,348660719,Dead
1564,TheOster,OsterOpensDoorsTheGame,Occultist,69,347714453,Dead
1565,MinorThreaT87,HeistyMgeeTwoThree,Chieftain,69,347657109,Dead
1566,EEvll,HeEvl,Trickster,69,346988715,Dead
1567,coactusinfinitus,CoactusColdSST,Raider,69,346255912,Dead
1568,fluxbox,SereneSky,Ascendant,69,345868699,
1569,dukeof3arl,dukeofearl_doorman,Saboteur,69,345333895,
1570,FurryLizard,Inferner,Inquisitor,69,344906386,Dead
1571,Duglawaha,Snapperdon,Occultist,69,344335338,Dead
1572,달의아이,꼴사나워,Raider,69,343520215,Dead
1573,Kharohz1,DeadSoonWhoCares,Chieftain,69,342918178,Dead
1574,qwave,Grem_EndlessHeist,Hierophant,69,342242186,Dead
1575,sznaf,WitchGOlemaa,Elementalist,69,342050376,Dead
1576,Endershadow,BopDeDot,Occultist,69,341914743,Dead
1577,MunkMunk,MunkFireSalamies,Chieftain,69,341873620,Dead
1578,Crystal_Clear,ocuposiconco,Occultist,69,340791874,Dead
1579,Pewbs,Pewbs_WhatADogShitIs,Ascendant,69,340558318,Dead
1580,밤까마귀,한무강탈스스프하코,Inquisitor,69,339924320,Dead
1581,fergalan,pielDeMinionsAPorronHei,Guardian,69,339597546,Dead
1582,jstiller30,Jstiller_Heisty,Assassin,69,339067460,
1583,Evir,kill_beansie,Champion,69,338919521,
1584,mochigod,DeadlyShrimp,Necromancer,69,338335811,Dead
1585,Poiuytr133,DOORFANCLUB,Necromancer,69,337543271,Dead
1586,SirMoldyTrumpet,DeadeyeHCViable,Deadeye,69,337428843,Dead
1587,plznopain,XSDLD,Assassin,69,335769988,Dead
1588,Bleave,Raider_DD,Raider,69,334190755,Dead
1589,DK633,HCSSF_SpectresDK,Necromancer,69,334132845,Dead
1590,Doomzer,_voidrunner,Raider,69,333772538,
1591,TriploXBurguer,MEUPAUTADURASSO,Chieftain,69,333487191,Dead
1592,Carukus,Unshaken_BurningHeat,Inquisitor,69,333233648,Dead
1593,HaNaKim,JW_HC_HEIST,Saboteur,69,333233648,Dead
1594,ToodbooT,whathe_헬쥐핵똥망,Trickster,69,333233648,Dead
1595,Hyvest,Hyveheist,Assassin,69,333233648,Dead
1596,Graveluth,ElementingThemToDeath,Elementalist,69,333233648,Dead
1597,Sunny_Feather,Yukino_HeistHF,Raider,68,330282139,Dead
1598,PolishImmigrant,CausticDemi,Raider,68,330134891,Dead
1599,p3on,sameamelope,Raider,68,329617980,Dead
1600,Falenor69,Dangestanky,Occultist,68,329551088,Dead
1601,remler3,chrON_HC,Inquisitor,68,328892806,Dead
1602,Druttan,VarmSkold,Chieftain,68,328827278,Dead
1603,Blobberoni,runeshieldcrushheister,Slayer,68,328685194,
1604,Remain0819,EH_Remain,Inquisitor,68,328514515,Dead
1605,Delzeed,DelzBlastingHeists,Chieftain,68,327999710,Dead
1606,Zerfallen,Zerf_EndHeist,Raider,68,327764208,Dead
1607,Lovets97,TimeForFUN,Raider,68,327335869,
1608,Unt12,OttersEndlessHeist,Occultist,68,327153654,Dead
1609,Reggieman001,Tenimalzoo,Guardian,68,327151168,Dead
1610,killeca,Evil_goesAllout,Elementalist,68,326988455,Dead
1611,bahojuk,bahohel,Raider,68,326776318,Dead
1612,lyagrrr,FucklessHeist,Guardian,68,326686451,
1613,Zitti85,NextONEEEEEE,Occultist,68,326663768,
1614,anksol,SorrowOc,Necromancer,68,325252239,Dead
1615,Humisen,Humi_Firetoohot,Champion,68,324778561,
1616,moon2to,혼합물,Elementalist,68,324371729,Dead
1617,救救猫猫,zzzyssy,Hierophant,68,324359212,Dead
1618,Jonkimble,BoomBoomBlasted,Occultist,68,323895159,Dead
1619,JLC2587,AkShadowHeist,Occultist,68,323859994,Dead
1620,shanx0r,HeistReally,Raider,68,323208378,
1621,Schorlegewitter,VoodooDead,Raider,68,322747189,
1622,crimson_jackal,Fillet_Mignon,Elementalist,68,322540629,Dead
1623,Emzeey,RF_Heist_Emzeey,Inquisitor,68,322337551,
1624,DevElements,DevHeisting,Saboteur,68,321474075,Dead
1625,mavrick69,rontbleeddd,Gladiator,68,321328644,Dead
1626,paulee,WhateverLetsDoThis,Trickster,68,321266282,Dead
1627,czm_,Keysdoors,Gladiator,68,321015566,
1628,CixRIP,PointGameHatesDoors,Necromancer,68,320835689,Dead
1629,kojipog,Kojkjjjjja,Champion,68,320539889,
1630,Nevare87,AevhirTotemsToo,Hierophant,68,320355628,Dead
1631,달의아이,활을주다니,Raider,68,320170135,Dead
1632,sungone3,무한광탈,Champion,68,320074942,Dead
1633,alllle123,wunderitsrr,Champion,68,319400874,
1634,ScottishSniper9,ClackerBag,Saboteur,68,318992479,
1635,TheD3,PhantomTraveler,Ascendant,68,318305809,
1636,buffScruff,sourSoup,Necromancer,68,317681730,Dead
1637,joakibj,UncarianEH_One,Champion,68,317549700,
